standard_structure_id,complex_pdb_path,plip_work_dir,plip_report_path,ged_file_path,n_ligand_atoms,n_ligand_nodes,n_protein_nodes,n_total_nodes,n_interaction_records,n_ligand_connectivity_edges,n_total_edges,status,error_message
PTP1B_205,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_205_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_205,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_205/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_205_final.txt,17,17,10,27,14,17,31,success,
PTP1B_206,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_206_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_206,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_206/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_206_final.txt,17,17,10,27,13,17,30,success,
PTP1B_207,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_207_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_207,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_207/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_207_final.txt,17,17,10,27,15,17,32,success,
PTP1B_208,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_208_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_208,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_208/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_208_final.txt,17,17,12,29,15,17,32,success,
PTP1B_209,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_209_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_209,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_209/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_209_final.txt,17,17,10,27,12,17,29,success,
PTP1B_210,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_210_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_210,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_210/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_210_final.txt,17,17,11,28,14,17,31,success,
PTP1B_211,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_211_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_211,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_211/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_211_final.txt,17,17,9,26,13,17,30,success,
PTP1B_212,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_212_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_212,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_212/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_212_final.txt,17,17,10,27,12,17,29,success,
PTP1B_213,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_213_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_213,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_213/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_213_final.txt,17,17,10,27,14,17,31,success,
PTP1B_214,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_214_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_214,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_214/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_214_final.txt,17,17,10,27,15,17,32,success,
PTP1B_215,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_215_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_215,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_215/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_215_final.txt,17,17,10,27,15,17,32,success,
PTP1B_216,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_216_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_216,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_216/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_216_final.txt,17,17,9,26,13,17,30,success,
PTP1B_217,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_217_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_217,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_217/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_217_final.txt,17,17,10,27,14,17,31,success,
PTP1B_218,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_218_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_218,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_218/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_218_final.txt,17,17,10,27,12,17,29,success,
PTP1B_219,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_219_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_219,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_219/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_219_final.txt,17,17,9,26,11,17,28,success,
PTP1B_220,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_220_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_220,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_220/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_220_final.txt,17,17,9,26,12,17,29,success,
PTP1B_221,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_221_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_221,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_221/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_221_final.txt,17,17,9,26,12,17,29,success,
PTP1B_222,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_222_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_222,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_222/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_222_final.txt,17,17,11,28,14,17,31,success,
PTP1B_223,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_223_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_223,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_223/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_223_final.txt,17,17,10,27,15,17,32,success,
PTP1B_224,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_224_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_224,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_224/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_224_final.txt,17,17,10,27,13,17,30,success,
PTP1B_225,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_225_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_225,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_225/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_225_final.txt,17,17,9,26,13,17,30,success,
PTP1B_226,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_226_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_226,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_226/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_226_final.txt,17,17,10,27,15,17,32,success,
PTP1B_227,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_227_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_227,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_227/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_227_final.txt,17,17,9,26,13,17,30,success,
PTP1B_229,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_229_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_229,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_229/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_229_final.txt,17,17,7,24,9,17,26,success,
PTP1B_230,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_230_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_230,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_230/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_230_final.txt,17,17,9,26,13,17,30,success,
PTP1B_231,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_231_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_231,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_231/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_231_final.txt,17,17,11,28,15,17,32,success,
PTP1B_232,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_232_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_232,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_232/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_232_final.txt,17,17,10,27,13,17,30,success,
PTP1B_233,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_233_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_233,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_233/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_233_final.txt,17,17,9,26,11,17,28,success,
PTP1B_234,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_234_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_234,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_234/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_234_final.txt,17,17,10,27,13,17,30,success,
PTP1B_235,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_235_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_235,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_235/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_235_final.txt,17,17,8,25,11,17,28,success,
PTP1B_236,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_236_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_236,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_236/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_236_final.txt,17,17,10,27,13,17,30,success,
PTP1B_237,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_237_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_237,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_237/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_237_final.txt,17,17,10,27,13,17,30,success,
PTP1B_238,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_238_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_238,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_238/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_238_final.txt,17,17,10,27,13,17,30,success,
PTP1B_239,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_239_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_239,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_239/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_239_final.txt,17,17,9,26,11,17,28,success,
PTP1B_240,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_240_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_240,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_240/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_240_final.txt,17,17,9,26,12,17,29,success,
PTP1B_241,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_241_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_241,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_241/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_241_final.txt,17,17,10,27,13,17,30,success,
PTP1B_242,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_242_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_242,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_242/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_242_final.txt,17,17,9,26,13,17,30,success,
PTP1B_243,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_243_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_243,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_243/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_243_final.txt,17,17,9,26,11,17,28,success,
PTP1B_244,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_244_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_244,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_244/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_244_final.txt,17,17,10,27,13,17,30,success,
PTP1B_245,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_245_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_245,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_245/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_245_final.txt,17,17,9,26,12,17,29,success,
PTP1B_246,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_246_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_246,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_246/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_246_final.txt,17,17,10,27,12,17,29,success,
PTP1B_247,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_247_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_247,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_247/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_247_final.txt,17,17,9,26,12,17,29,success,
PTP1B_248,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_248_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_248,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_248/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_248_final.txt,17,17,10,27,14,17,31,success,
PTP1B_249,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_249_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_249,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_249/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_249_final.txt,17,17,10,27,14,17,31,success,
PTP1B_250,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_250_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_250,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_250/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_250_final.txt,17,17,9,26,11,17,28,success,
PTP1B_251,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_251_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_251,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_251/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_251_final.txt,17,17,10,27,13,17,30,success,
PTP1B_252,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_252_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_252,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_252/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_252_final.txt,17,17,9,26,12,17,29,success,
PTP1B_253,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_253_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_253,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_253/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_253_final.txt,17,17,10,27,14,17,31,success,
PTP1B_254,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_254_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_254,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_254/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_254_final.txt,17,17,8,25,10,17,27,success,
PTP1B_255,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_255_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_255,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_255/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_255_final.txt,17,17,9,26,13,17,30,success,
PTP1B_256,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_256_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_256,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_256/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_256_final.txt,17,17,9,26,11,17,28,success,
PTP1B_257,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_257_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_257,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_257/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_257_final.txt,17,17,9,26,10,17,27,success,
PTP1B_258,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_258_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_258,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_258/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_258_final.txt,17,17,11,28,13,17,30,success,
PTP1B_259,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_259_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_259,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_259/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_259_final.txt,17,17,11,28,13,17,30,success,
PTP1B_260,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_260_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_260,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_260/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_260_final.txt,17,17,9,26,12,17,29,success,
PTP1B_262,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_262_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_262,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_262/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_262_final.txt,17,17,10,27,13,17,30,success,
PTP1B_263,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_263_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_263,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_263/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_263_final.txt,17,17,9,26,13,17,30,success,
PTP1B_264,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_264_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_264,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_264/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_264_final.txt,17,17,9,26,12,17,29,success,
PTP1B_265,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_265_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_265,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_265/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_265_final.txt,17,17,9,26,12,17,29,success,
PTP1B_266,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_266_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_266,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_266/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_266_final.txt,17,17,9,26,11,17,28,success,
PTP1B_267,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_267_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_267,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_267/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_267_final.txt,17,17,9,26,12,17,29,success,
PTP1B_268,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_268_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_268,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_268/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_268_final.txt,17,17,9,26,13,17,30,success,
PTP1B_269,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_269_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_269,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_269/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_269_final.txt,17,17,10,27,14,17,31,success,
PTP1B_271,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_271_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_271,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_271/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_271_final.txt,17,17,9,26,13,17,30,success,
PTP1B_273,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_273_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_273,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_273/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_273_final.txt,17,17,10,27,14,17,31,success,
PTP1B_274,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_274_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_274,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_274/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_274_final.txt,17,17,9,26,13,17,30,success,
PTP1B_275,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_275_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_275,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_275/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_275_final.txt,17,17,11,28,14,17,31,success,
PTP1B_276,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_276_complex.pdb,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_276,results/PTP1B/05_plip_interaction_graphs/plip_outputs/PTP1B_276/report.xml,results/PTP1B/05_plip_interaction_graphs/ged_input_files/PTP1B_276_final.txt,17,17,10,27,13,17,30,success,
